time,distance,speed,first,second,third
7.779994,4.346388,0.2418995,-0.5359497,62.47814,-58.5993
7.799994,4.351542,0.2577066,-0.8163147,64.47411,-60.59818
7.819993,4.357264,0.2860546,-0.2975769,65.39748,-62.0871
7.839993,4.364821,0.3778934,0.5112476,66.06219,-63.40118
7.859993,4.375257,0.5218029,1.411921,66.87401,-64.65759
7.879993,4.388554,0.6648302,2.340945,67.84165,-65.89514
7.899993,4.404632,0.8038759,3.277102,68.96921,-67.12671
7.919993,4.423057,0.9212732,3.580993,71.10439,-68.83893
7.939993,4.441461,0.9202003,3.647322,73.15308,-70.71454
7.959993,4.457389,0.7963896,3.646878,74.18932,-72.64493
7.979993,4.470713,0.6661892,3.61704,73.99825,-74.59079
7.999993,4.483685,0.6485939,3.578688,73.60001,-76.53839
8.019994,4.497229,0.677228,3.62601,73.34995,-77.77783
8.039994,4.510916,0.6843328,3.694482,73.28209,-78.78391
8.059995,4.524621,0.6852865,3.779377,73.15056,-79.71396
8.079995,4.537505,0.6441593,3.863917,72.50655,-80.61606
8.099996,4.549512,0.6003618,3.948798,71.38579,-81.5087
8.119996,4.561179,0.5833387,4.010793,69.76137,-82.27493
8.139997,4.573313,0.6067038,4.074003,67.97374,-82.99973
8.159997,4.586314,0.6500483,4.137006,66.08535,-83.71112
8.179997,4.599998,0.6842136,4.196718,64.04833,-84.41766
8.199998,4.614574,0.7288218,4.266089,61.96758,-85.12329
8.219998,4.629529,0.7477045,4.213601,59.60293,-85.38748
8.239999,4.644344,0.7407665,4.110897,56.99687,-85.50226
8.259999,4.659088,0.7371902,3.99016,54.11851,-85.56738
8.28,4.673841,0.7376909,3.867948,50.98638,-85.61667
8.3,4.688851,0.750494,3.742893,47.69041,-85.66071
8.320001,4.704018,0.758338,3.460135,43.12517,-84.34766
8.340001,4.719288,0.7635117,3.122082,37.98882,-82.57321
8.360002,4.734093,0.740242,2.768075,32.29314,-80.64749
8.380002,4.74849,0.7198572,2.405797,26.35634,-78.67191
8.400002,4.761257,0.6383419,2.039144,19.82096,-76.68018
8.420003,4.773149,0.5945921,2.065626,12.52936,-74.68372
8.440003,4.78308,0.4965305,2.214633,13.41679,-75.88727
8.460004,4.791927,0.4423618,2.254027,14.49061,-74.47873
8.480004,4.801208,0.4640579,2.540264,14.61233,-70.84515
8.500005,4.81137,0.5081177,2.866009,14.99782,-67.4364
8.520005,4.822625,0.5627394,3.160146,16.42361,-65.77686
8.540006,4.834302,0.5838633,3.327442,18.20639,-64.8111
8.560006,4.846117,0.5907536,3.567311,19.81365,-63.88681
8.580007,4.858015,0.5948782,3.715891,21.613,-63.43716
8.600007,4.869974,0.5979538,3.837764,23.31079,-62.96857
