time,distance,speed,first,second,third
7.959993,4.439291,0.4371881,-21.65857,55.58884,-50.50143
7.979993,4.446249,0.3479242,-21.38959,57.80216,-51.98816
7.999993,4.45298,0.3365517,-21.2753,59.80679,-53.52869
8.019994,4.459552,0.3286123,-21.32364,61.06805,-54.68069
8.039994,4.465807,0.3127575,-21.46844,62.01218,-55.70663
8.059995,4.471829,0.3010988,-21.62915,62.98019,-56.68713
8.079995,4.477641,0.2905846,-21.79861,64.03628,-57.64835
8.099996,4.483247,0.2802849,-22.01306,65.13692,-58.60226
8.119996,4.488242,0.2497435,-22.23663,64.95258,-59.55481
8.139997,4.49268,0.2218962,-22.90509,64.01212,-60.53528
8.159997,4.497107,0.2213478,-23.95117,62.85848,-61.51697
8.179997,4.503211,0.3051996,-25.02667,61.72553,-62.49734
8.199998,4.512286,0.4537582,-26.18134,60.67807,-63.47321
8.219998,4.524459,0.6086588,-27.72733,59.57169,-64.04633
8.239999,4.539705,0.7622957,-29.61163,58.53214,-64.48013
8.259999,4.557356,0.8825779,-31.70175,57.45175,-64.86905
8.28,4.57683,0.9737015,-33.85797,56.32843,-65.24496
8.3,4.597373,1.027131,-35.95523,55.17173,-65.6181
8.320001,4.616569,0.9597778,-37.43994,54.91611,-66.97818
8.340001,4.633851,0.8641005,-38.71844,55.06989,-68.66669
8.360002,4.650182,0.8165836,-40.18112,55.70584,-70.45355
8.380002,4.6654,0.7608891,-41.5524,56.79433,-72.26166
8.400002,4.678061,0.6330252,-43.01175,57.87551,-74.08041
8.420003,4.68814,0.503993,-44.51535,58.4962,-75.16199
8.440003,4.696354,0.4106998,-46.15192,59.04228,-75.992
8.460004,4.703405,0.3525257,-47.48401,59.60851,-76.73621
8.480004,4.709568,0.308156,-47.60895,60.45041,-77.44348
